,date,L,UV,TK,TS
954,2023-06-22 15:08:00+03:00,1208.0,1.7,18.89,18.72
955,2023-06-22 15:18:00+03:00,1692.0,2.6,18.93,18.24
956,2023-06-22 15:28:00+03:00,2454.0,3.6,19.15,18.63
957,2023-06-22 15:38:00+03:00,1946.0,2.8,19.97,18.57
958,2023-06-22 15:48:00+03:00,4976.0,7.4,20.33,18.7
959,2023-06-22 15:58:00+03:00,6912.0,10.3,22.36,19.7
960,2023-06-22 16:08:00+03:00,1750.0,2.5,20.71,19.54
961,2023-06-22 16:18:00+03:00,1970.0,2.8,19.89,19.21
962,2023-06-22 16:28:00+03:00,3318.0,4.8,20.49,19.06
963,2023-06-22 16:38:00+03:00,2476.0,3.6,20.76,19.0
964,2023-06-22 16:48:00+03:00,448.0,0.6,20.08,18.96
965,2023-06-22 16:58:00+03:00,904.0,1.3,19.23,19.0
966,2023-06-22 17:08:00+03:00,1946.0,2.9,19.07,18.82
967,2023-06-22 17:18:00+03:00,2314.0,3.3,19.43,19.02
968,2023-06-22 17:28:00+03:00,3040.0,4.3,20.1,19.49
969,2023-06-22 17:38:00+03:00,3224.0,4.6,20.64,19.71
970,2023-06-22 17:48:00+03:00,3848.0,5.6,20.85,19.97
971,2023-06-22 17:58:00+03:00,3272.0,4.7,20.71,19.87
972,2023-06-22 18:08:00+03:00,2752.0,4.0,20.55,19.78
973,2023-06-22 18:18:00+03:00,2360.0,3.5,20.88,19.88
974,2023-06-22 18:28:00+03:00,2672.0,4.0,21.27,20.0
975,2023-06-22 18:38:00+03:00,3662.0,5.4,21.8,20.07
976,2023-06-22 18:48:00+03:00,3156.0,4.7,22.02,20.19
977,2023-06-22 18:58:00+03:00,2936.0,4.3,22.25,20.22
978,2023-06-22 19:08:00+03:00,2810.0,4.1,22.28,20.34
979,2023-06-22 19:18:00+03:00,2304.0,3.3,22.06,20.38
980,2023-06-22 19:28:00+03:00,1324.0,2.0,21.83,20.4
981,2023-06-22 19:38:00+03:00,2096.0,3.1,21.85,20.5
982,2023-06-22 19:48:00+03:00,2280.0,3.5,21.87,20.5
983,2023-06-22 19:58:00+03:00,1912.0,2.9,21.67,20.45
984,2023-06-22 20:08:00+03:00,1682.0,2.5,21.42,20.36
985,2023-06-22 20:18:00+03:00,1532.0,2.2,21.24,20.25
986,2023-06-22 20:27:00+03:00,1312.0,1.9,20.91,20.03
987,2023-06-22 20:37:00+03:00,1290.0,1.9,20.71,19.9
988,2023-06-22 20:47:00+03:00,1324.0,1.9,20.69,19.87
989,2023-06-22 20:57:00+03:00,1128.0,1.6,20.58,19.88
990,2023-06-22 21:07:00+03:00,834.0,1.2,20.57,19.84
991,2023-06-22 21:17:00+03:00,500.0,0.7,20.25,19.74
992,2023-06-22 21:27:00+03:00,354.0,0.5,19.71,19.6
993,2023-06-22 21:37:00+03:00,246.0,0.4,19.36,19.43
994,2023-06-22 21:47:00+03:00,154.0,0.2,19.11,19.23
995,2023-06-22 21:57:00+03:00,72.0,0.1,18.88,19.02
996,2023-06-22 22:07:00+03:00,46.0,0.1,18.46,18.63
997,2023-06-22 22:17:00+03:00,16.0,0.1,18.32,18.32
998,2023-06-22 22:27:00+03:00,20.0,0.1,18.03,18.02
999,2023-06-22 22:37:00+03:00,16.0,0.1,17.64,17.71
1000,2023-06-22 22:47:00+03:00,10.0,0.0,17.34,17.44
1001,2023-06-22 22:57:00+03:00,4.0,0.0,17.24,17.32
1002,2023-06-22 23:07:00+03:00,2.0,0.0,17.11,17.2
1003,2023-06-22 23:17:00+03:00,2.0,0.0,17.08,17.12
1004,2023-06-22 23:27:00+03:00,0.0,0.0,17.09,17.05
1005,2023-06-22 23:37:00+03:00,0.0,0.0,17.09,17.07
1006,2023-06-22 23:47:00+03:00,0.0,0.0,17.12,17.05
1007,2023-06-22 23:57:00+03:00,0.0,0.0,17.25,17.07
1008,2023-06-23 00:07:00+03:00,0.0,0.0,17.28,17.06
1009,2023-06-23 00:17:00+03:00,0.0,0.0,17.21,17.03
1010,2023-06-23 00:27:00+03:00,0.0,0.0,17.14,16.96
1011,2023-06-23 00:37:00+03:00,0.0,0.0,17.07,16.89
1012,2023-06-23 00:47:00+03:00,0.0,0.0,17.03,16.87
1013,2023-06-23 00:57:00+03:00,0.0,0.0,17.0,16.85
1014,2023-06-23 01:07:00+03:00,0.0,0.0,16.99,16.82
1015,2023-06-23 01:17:00+03:00,0.0,0.0,16.98,16.78
1016,2023-06-23 01:27:00+03:00,0.0,0.0,16.97,16.77
1017,2023-06-23 01:37:00+03:00,0.0,0.0,16.92,16.7
1018,2023-06-23 01:47:00+03:00,0.0,0.0,17.0,16.72
1019,2023-06-23 01:57:00+03:00,0.0,0.0,17.07,16.74
1020,2023-06-23 02:07:00+03:00,0.0,0.0,17.07,16.78
1021,2023-06-23 02:17:00+03:00,0.0,0.0,17.11,16.77
1022,2023-06-23 02:27:00+03:00,0.0,0.0,17.02,16.66
1023,2023-06-23 02:37:00+03:00,0.0,0.0,17.0,16.62
1024,2023-06-23 02:47:00+03:00,2.0,0.0,16.95,16.57
1025,2023-06-23 02:57:00+03:00,2.0,0.0,16.95,16.5
1026,2023-06-23 03:07:00+03:00,4.0,0.0,16.84,16.41
1027,2023-06-23 03:17:00+03:00,10.0,0.0,16.69,16.24
1028,2023-06-23 03:27:00+03:00,24.0,0.0,16.43,16.05
1029,2023-06-23 03:37:00+03:00,54.0,0.0,16.32,16.02
1030,2023-06-23 03:47:00+03:00,80.0,0.0,16.25,15.97
1031,2023-06-23 03:57:00+03:00,126.0,0.2,16.27,15.98
1032,2023-06-23 04:07:00+03:00,186.0,0.3,16.33,16.04
1033,2023-06-23 04:17:00+03:00,302.0,0.4,16.4,16.07
1034,2023-06-23 04:27:00+03:00,472.0,0.7,16.53,16.08
1035,2023-06-23 04:37:00+03:00,656.0,0.9,16.68,16.14
1036,2023-06-23 04:47:00+03:00,788.0,1.1,16.78,16.24
1037,2023-06-23 04:57:00+03:00,788.0,1.1,16.79,16.26
1038,2023-06-23 05:07:00+03:00,688.0,1.0,16.95,16.32
1039,2023-06-23 05:17:00+03:00,716.0,1.0,16.96,16.35
1040,2023-06-23 05:27:00+03:00,730.0,1.1,17.07,16.42
1041,2023-06-23 05:37:00+03:00,966.0,1.4,17.25,16.47
1042,2023-06-23 05:47:00+03:00,1106.0,1.6,17.26,16.53
1043,2023-06-23 05:57:00+03:00,1152.0,1.6,17.53,16.62
1044,2023-06-23 06:07:00+03:00,1318.0,1.9,17.78,16.76
1045,2023-06-23 06:17:00+03:00,1352.0,1.9,17.96,16.86
1046,2023-06-23 06:27:00+03:00,1444.0,2.1,18.13,16.98
1047,2023-06-23 06:37:00+03:00,1486.0,2.1,18.21,17.06
1048,2023-06-23 06:47:00+03:00,1692.0,2.4,18.28,17.08
1049,2023-06-23 06:57:00+03:00,1970.0,2.9,18.42,17.17
1050,2023-06-23 07:07:00+03:00,2084.0,3.1,18.52,17.26
1051,2023-06-23 07:17:00+03:00,2592.0,3.6,19.05,17.46
1052,2023-06-23 07:27:00+03:00,3570.0,5.0,19.83,17.75
1053,2023-06-23 07:37:00+03:00,4032.0,5.6,20.23,17.93
1054,2023-06-23 07:47:00+03:00,4262.0,6.1,20.84,18.31
1055,2023-06-23 07:57:00+03:00,4424.0,6.2,21.12,18.43
1056,2023-06-23 08:07:00+03:00,4676.0,6.5,21.67,18.72
1057,2023-06-23 08:17:00+03:00,3754.0,5.3,21.19,18.64
1058,2023-06-23 08:27:00+03:00,3432.0,4.9,21.28,18.61
1059,2023-06-23 08:37:00+03:00,7096.0,8.9,22.62,19.03
1060,2023-06-23 08:47:00+03:00,5046.0,7.4,23.28,19.22
1061,2023-06-23 08:57:00+03:00,5252.0,7.6,22.86,19.1
1062,2023-06-23 09:07:00+03:00,4492.0,6.6,23.25,19.42
1063,2023-06-23 09:17:00+03:00,3364.0,5.0,22.82,19.24
1064,2023-06-23 09:27:00+03:00,7510.0,10.3,24.53,19.81
1065,2023-06-23 09:37:00+03:00,4838.0,7.3,24.64,19.89
1066,2023-06-23 09:47:00+03:00,5990.0,8.6,24.08,19.82
1067,2023-06-23 09:57:00+03:00,7926.0,11.4,25.66,20.28
1068,2023-06-23 10:07:00+03:00,9078.0,12.6,26.45,20.38
1069,2023-06-23 10:17:00+03:00,17326.0,23.7,29.21,21.18
1070,2023-06-23 10:27:00+03:00,10690.0,15.5,30.55,21.64
1071,2023-06-23 10:37:00+03:00,10276.0,14.8,29.84,21.57
1072,2023-06-23 10:47:00+03:00,17972.0,23.4,31.65,22.3
1073,2023-06-23 10:57:00+03:00,10828.0,15.7,31.33,22.04
1074,2023-06-23 11:07:00+03:00,7834.0,11.4,29.57,21.76
1075,2023-06-23 11:17:00+03:00,8478.0,12.1,28.1,21.39
1076,2023-06-23 11:27:00+03:00,11198.0,16.4,31.57,22.9
1077,2023-06-23 11:37:00+03:00,5944.0,9.2,32.13,23.21
1078,2023-06-23 11:47:00+03:00,6450.0,9.5,29.75,22.35
1079,2023-06-23 11:57:00+03:00,1636.0,2.9,25.01,21.16
1080,2023-06-23 12:07:00+03:00,3294.0,5.0,20.57,19.06
1081,2023-06-23 12:17:00+03:00,4884.0,7.5,21.39,19.12
1082,2023-06-23 12:27:00+03:00,2304.0,3.5,20.89,19.25
1083,2023-06-23 12:37:00+03:00,7050.0,10.5,22.42,19.8
1084,2023-06-23 12:47:00+03:00,9354.0,13.9,24.17,20.62
1085,2023-06-23 12:57:00+03:00,21382.0,33.9,26.56,21.76
1086,2023-06-23 13:07:00+03:00,9816.0,15.5,29.23,22.63
1087,2023-06-23 13:17:00+03:00,4930.0,7.2,24.96,21.74
1088,2023-06-23 13:27:00+03:00,6404.0,9.3,25.21,21.56
1089,2023-06-23 13:37:00+03:00,19632.0,33.3,27.77,22.64
1090,2023-06-23 13:47:00+03:00,19632.0,34.5,31.63,24.01
1091,2023-06-23 13:57:00+03:00,7280.0,11.5,28.51,22.82
1092,2023-06-23 14:07:00+03:00,18986.0,21.0,30.17,23.43
1093,2023-06-23 14:17:00+03:00,14008.0,34.2,34.16,24.95
1094,2023-06-23 14:27:00+03:00,16128.0,26.8,33.82,24.64
1095,2023-06-23 14:37:00+03:00,11796.0,19.6,31.82,23.7
1096,2023-06-23 14:47:00+03:00,8524.0,13.7,33.3,24.64
1097,2023-06-23 14:57:00+03:00,12534.0,21.0,31.89,24.31
1098,2023-06-23 15:07:00+03:00,13732.0,26.4,32.35,25.1
1099,2023-06-23 15:17:00+03:00,12994.0,25.4,32.53,25.34
1100,2023-06-23 15:27:00+03:00,12350.0,24.4,32.1,25.17
1101,2023-06-23 15:37:00+03:00,12626.0,24.4,32.14,25.06
1102,2023-06-23 15:47:00+03:00,14194.0,26.3,32.72,24.96
1103,2023-06-23 15:57:00+03:00,12442.0,23.8,34.57,26.06
1104,2023-06-23 16:07:00+03:00,13180.0,24.6,31.82,24.59
1105,2023-06-23 16:17:00+03:00,6912.0,11.1,32.14,24.8
1106,2023-06-23 16:27:00+03:00,6358.0,10.7,31.77,24.87
1107,2023-06-23 16:37:00+03:00,11382.0,21.6,31.82,25.14
1108,2023-06-23 16:47:00+03:00,11152.0,20.9,33.71,25.82
1109,2023-06-23 16:57:00+03:00,9538.0,18.7,33.78,25.99
1110,2023-06-23 17:07:00+03:00,8294.0,0.0,32.11,25.3
1111,2023-06-23 17:17:00+03:00,7464.0,15.1,32.42,25.38
1112,2023-06-23 17:27:00+03:00,7788.0,15.0,32.0,25.61
1113,2023-06-23 17:37:00+03:00,7234.0,11.8,30.71,24.92
1114,2023-06-23 17:47:00+03:00,8294.0,15.2,32.25,24.9
1115,2023-06-23 17:57:00+03:00,6358.0,12.4,31.99,25.17
1116,2023-06-23 18:07:00+03:00,5714.0,11.3,31.06,24.92
1117,2023-06-23 18:17:00+03:00,4976.0,10.0,30.51,24.68
1118,2023-06-23 18:27:00+03:00,4562.0,9.1,29.99,24.33
1119,2023-06-23 18:37:00+03:00,4262.0,8.4,30.03,24.5
1120,2023-06-23 18:47:00+03:00,3916.0,7.6,29.57,24.28
1121,2023-06-23 18:57:00+03:00,3616.0,6.9,29.83,24.57
1122,2023-06-23 19:07:00+03:00,3318.0,6.2,28.89,23.67
1123,2023-06-23 19:17:00+03:00,3110.0,5.7,28.7,23.56
1124,2023-06-23 19:27:00+03:00,3110.0,5.4,28.36,23.41
1125,2023-06-23 19:37:00+03:00,3018.0,5.2,28.71,23.64
1126,2023-06-23 19:47:00+03:00,2430.0,4.3,28.31,23.36
1127,2023-06-23 19:57:00+03:00,2212.0,3.8,28.21,23.5
1128,2023-06-23 20:07:00+03:00,1958.0,3.3,27.5,23.03
1129,2023-06-23 20:17:00+03:00,1486.0,2.4,25.94,22.43
1130,2023-06-23 20:27:00+03:00,1566.0,2.5,25.08,22.26
1131,2023-06-23 20:37:00+03:00,1260.0,2.1,25.66,22.42
1132,2023-06-23 20:47:00+03:00,1048.0,1.6,24.0,21.66
1133,2023-06-23 20:57:00+03:00,1168.0,1.8,23.49,21.32
1134,2023-06-23 21:07:00+03:00,1140.0,1.7,22.93,20.96
1135,2023-06-23 21:17:00+03:00,770.0,1.2,21.51,20.57
1136,2023-06-23 21:27:00+03:00,606.0,0.9,20.39,20.25
1137,2023-06-23 21:37:00+03:00,468.0,0.7,19.67,19.83
1138,2023-06-23 21:47:00+03:00,390.0,0.6,19.27,19.58
1139,2023-06-23 21:57:00+03:00,272.0,0.4,18.99,19.37
1140,2023-06-23 22:07:00+03:00,184.0,0.3,18.11,19.02
1141,2023-06-23 22:17:00+03:00,126.0,0.2,17.45,18.53
1142,2023-06-23 22:27:00+03:00,74.0,0.1,17.07,18.28
1143,2023-06-23 22:37:00+03:00,46.0,0.1,16.6,18.07
1144,2023-06-23 22:47:00+03:00,22.0,0.1,16.03,17.57
1145,2023-06-23 22:57:00+03:00,10.0,0.1,16.15,17.17
1146,2023-06-23 23:07:00+03:00,4.0,0.1,16.54,17.28
1147,2023-06-23 23:17:00+03:00,2.0,0.0,16.62,17.18
1148,2023-06-23 23:27:00+03:00,2.0,0.0,16.74,17.14
1149,2023-06-23 23:37:00+03:00,2.0,0.0,16.54,17.14
1150,2023-06-23 23:47:00+03:00,0.0,0.0,15.76,16.99
1151,2023-06-23 23:57:00+03:00,0.0,0.0,15.06,16.53
1152,2023-06-24 00:07:00+03:00,0.0,0.0,14.78,16.32
1153,2023-06-24 00:17:00+03:00,0.0,0.0,14.33,16.01
1154,2023-06-24 00:27:00+03:00,0.0,0.0,14.41,15.84
1155,2023-06-24 00:37:00+03:00,0.0,0.0,14.14,15.56
1156,2023-06-24 00:47:00+03:00,0.0,0.0,14.1,15.46
1157,2023-06-24 00:57:00+03:00,0.0,0.0,14.04,15.38
1158,2023-06-24 01:07:00+03:00,0.0,0.0,13.48,15.19
1159,2023-06-24 01:17:00+03:00,0.0,0.0,13.36,15.1
1160,2023-06-24 01:27:00+03:00,0.0,0.0,13.38,14.89
1161,2023-06-24 01:37:00+03:00,0.0,0.0,13.07,14.87
1162,2023-06-24 01:47:00+03:00,0.0,0.0,12.98,14.51
1163,2023-06-24 01:57:00+03:00,0.0,0.0,12.43,14.22
1164,2023-06-24 02:07:00+03:00,0.0,0.0,12.21,14.1
1165,2023-06-24 02:17:00+03:00,0.0,0.0,12.16,14.04
1166,2023-06-24 02:27:00+03:00,2.0,0.0,11.87,13.79
1167,2023-06-24 02:37:00+03:00,2.0,0.0,11.85,13.71
1168,2023-06-24 02:47:00+03:00,8.0,0.0,11.74,13.5
1169,2023-06-24 02:57:00+03:00,14.0,0.0,12.42,13.87
1170,2023-06-24 03:07:00+03:00,24.0,0.0,12.02,13.84
1171,2023-06-24 03:17:00+03:00,40.0,0.0,11.9,13.57
1172,2023-06-24 03:27:00+03:00,66.0,0.0,11.51,13.46
1173,2023-06-24 03:37:00+03:00,102.0,0.1,11.37,13.03
1174,2023-06-24 03:47:00+03:00,158.0,0.2,11.67,13.26
1175,2023-06-24 03:57:00+03:00,232.0,0.3,11.65,13.21
1176,2023-06-24 04:07:00+03:00,336.0,0.4,11.94,13.24
1177,2023-06-24 04:17:00+03:00,456.0,0.6,12.33,13.39
1178,2023-06-24 04:27:00+03:00,590.0,0.7,12.14,13.2
1179,2023-06-24 04:37:00+03:00,724.0,0.9,12.32,13.1
1180,2023-06-24 04:47:00+03:00,874.0,1.1,12.61,13.15
1181,2023-06-24 04:57:00+03:00,1018.0,1.3,13.09,13.43
1182,2023-06-24 05:07:00+03:00,1162.0,1.5,13.29,13.5
1183,2023-06-24 05:17:00+03:00,1382.0,1.8,13.81,13.83
1184,2023-06-24 05:27:00+03:00,1716.0,2.2,14.42,14.15
1185,2023-06-24 05:37:00+03:00,1992.0,2.6,15.15,14.67
1186,2023-06-24 05:47:00+03:00,2902.0,3.8,16.77,15.33
1187,2023-06-24 05:57:00+03:00,3018.0,3.7,18.33,16.34
1188,2023-06-24 06:07:00+03:00,3800.0,4.6,22.01,17.64
1189,2023-06-24 06:17:00+03:00,3410.0,3.4,20.77,18.46
1190,2023-06-24 06:27:00+03:00,3640.0,3.9,25.2,19.65
1191,2023-06-24 06:37:00+03:00,2488.0,3.5,22.62,19.31
1192,2023-06-24 06:47:00+03:00,3294.0,4.5,22.32,19.4
1193,2023-06-24 06:57:00+03:00,2834.0,3.8,22.06,19.48
1194,2023-06-24 07:07:00+03:00,2464.0,3.6,22.37,19.7
1195,2023-06-24 07:17:00+03:00,3224.0,4.5,22.22,19.46
1196,2023-06-24 07:27:00+03:00,3272.0,4.6,22.57,19.53
1197,2023-06-24 07:37:00+03:00,4330.0,6.2,22.92,19.7
1198,2023-06-24 07:47:00+03:00,6266.0,8.4,24.18,20.07
1199,2023-06-24 07:57:00+03:00,5874.0,7.9,24.76,20.28
1200,2023-06-24 08:07:00+03:00,4584.0,6.5,25.03,20.39
1201,2023-06-24 08:17:00+03:00,8064.0,7.9,25.71,20.91
1202,2023-06-24 08:27:00+03:00,10644.0,12.1,29.5,21.92
1203,2023-06-24 08:37:00+03:00,9722.0,12.9,30.27,21.99
1204,2023-06-24 08:47:00+03:00,10000.0,12.0,27.1,21.54
1205,2023-06-24 08:57:00+03:00,11336.0,13.7,30.45,22.73
1206,2023-06-24 09:07:00+03:00,10552.0,12.8,30.54,22.82
1207,2023-06-24 09:17:00+03:00,12166.0,15.1,31.88,22.84
1208,2023-06-24 09:27:00+03:00,12626.0,16.0,31.73,22.75
1209,2023-06-24 09:37:00+03:00,13272.0,17.1,32.13,23.3
1210,2023-06-24 09:47:00+03:00,13180.0,16.3,33.01,23.35
1211,2023-06-24 09:57:00+03:00,16590.0,22.4,34.67,24.08
1212,2023-06-24 10:07:00+03:00,15576.0,21.7,32.93,23.32
1213,2023-06-24 10:17:00+03:00,18526.0,25.7,33.59,23.76
1214,2023-06-24 10:27:00+03:00,6220.0,9.0,31.77,23.07
1215,2023-06-24 10:37:00+03:00,2212.0,3.7,27.25,22.14
1216,2023-06-24 10:47:00+03:00,3524.0,5.6,25.56,21.72
1217,2023-06-24 10:57:00+03:00,17972.0,26.0,30.09,22.86
1218,2023-06-24 11:07:00+03:00,19538.0,28.8,34.25,24.02
1219,2023-06-24 11:17:00+03:00,20000.0,30.5,36.12,24.85
1220,2023-06-24 11:27:00+03:00,4470.0,6.9,32.59,24.07
1221,2023-06-24 11:37:00+03:00,13364.0,22.8,28.16,23.16
1222,2023-06-24 11:47:00+03:00,7188.0,10.9,28.75,23.39
1223,2023-06-24 11:57:00+03:00,18248.0,28.7,28.71,23.91
1224,2023-06-24 12:07:00+03:00,18802.0,30.0,31.62,23.93
1225,2023-06-24 12:17:00+03:00,18802.0,31.0,32.97,23.88
1226,2023-06-24 12:27:00+03:00,20092.0,33.3,33.98,24.37
1227,2023-06-24 12:37:00+03:00,19354.0,32.4,34.56,24.6
1228,2023-06-24 12:47:00+03:00,5368.0,8.2,30.49,23.1
1229,2023-06-24 12:57:00+03:00,2972.0,4.3,27.61,22.3
1230,2023-06-24 13:07:00+03:00,1358.0,2.0,24.91,21.88
1231,2023-06-24 13:17:00+03:00,904.0,1.4,23.46,21.39
1232,2023-06-24 13:27:00+03:00,978.0,1.4,21.96,21.04
1233,2023-06-24 13:37:00+03:00,592.0,1.0,19.89,18.9
1234,2023-06-24 13:47:00+03:00,1180.0,1.8,18.89,17.32
1235,2023-06-24 13:57:00+03:00,3916.0,5.5,20.06,17.64
1236,2023-06-24 14:07:00+03:00,8524.0,12.8,22.35,18.35
1237,2023-06-24 14:17:00+03:00,6774.0,9.6,23.75,19.09
1238,2023-06-24 14:27:00+03:00,8756.0,13.6,25.14,19.76
1239,2023-06-24 14:37:00+03:00,7280.0,11.5,26.53,20.28
1240,2023-06-24 14:47:00+03:00,18986.0,34.4,29.23,21.18
1241,2023-06-24 14:57:00+03:00,17050.0,31.2,31.07,22.0
1242,2023-06-24 15:07:00+03:00,11290.0,29.9,31.1,22.6
1243,2023-06-24 15:17:00+03:00,13364.0,26.4,30.78,23.19
1244,2023-06-24 15:27:00+03:00,12258.0,24.5,30.96,24.15
1245,2023-06-24 15:37:00+03:00,11658.0,23.7,31.03,24.21
1246,2023-06-24 15:47:00+03:00,11520.0,22.9,30.3,23.7
1247,2023-06-24 15:57:00+03:00,12994.0,24.7,28.92,23.46
1248,2023-06-24 16:07:00+03:00,6636.0,10.9,30.3,24.21
1249,2023-06-24 16:17:00+03:00,5068.0,8.6,27.89,22.7
1250,2023-06-24 16:27:00+03:00,11290.0,22.3,28.39,23.3
1251,2023-06-24 16:37:00+03:00,10322.0,20.4,30.63,24.67
1252,2023-06-24 16:47:00+03:00,10874.0,21.6,29.96,23.92
1253,2023-06-24 16:57:00+03:00,10922.0,20.9,30.03,23.67
1254,2023-06-24 17:07:00+03:00,4838.0,7.9,26.31,21.5
1255,2023-06-24 17:17:00+03:00,4446.0,7.6,24.4,21.07
1256,2023-06-24 17:27:00+03:00,6358.0,13.8,25.28,21.88
1257,2023-06-24 17:37:00+03:00,7188.0,14.5,27.73,23.1
1258,2023-06-24 17:47:00+03:00,2822.0,5.2,24.22,21.21
1259,2023-06-24 17:57:00+03:00,6174.0,12.6,27.84,23.25
1260,2023-06-24 18:07:00+03:00,5322.0,10.8,28.6,23.32
1261,2023-06-24 18:17:00+03:00,4722.0,9.8,27.82,22.86
1262,2023-06-24 18:27:00+03:00,4378.0,9.0,27.94,23.0
1263,2023-06-24 18:37:00+03:00,4032.0,8.2,27.3,22.47
1264,2023-06-24 18:47:00+03:00,3732.0,7.5,27.17,22.44
1265,2023-06-24 18:57:00+03:00,3410.0,6.8,27.01,22.36
1266,2023-06-24 19:07:00+03:00,3086.0,6.1,27.08,22.38
1267,2023-06-24 19:17:00+03:00,2810.0,5.5,26.68,22.07
1268,2023-06-24 19:27:00+03:00,2556.0,5.0,26.64,22.13
1269,2023-06-24 19:37:00+03:00,2314.0,4.4,26.01,21.72
1270,2023-06-24 19:47:00+03:00,2118.0,4.0,25.44,21.22
1271,2023-06-24 19:57:00+03:00,1912.0,3.5,25.89,21.54
1272,2023-06-24 20:07:00+03:00,1716.0,3.1,25.38,21.27
1273,2023-06-24 20:17:00+03:00,1508.0,2.7,24.84,21.03
1274,2023-06-24 20:27:00+03:00,1346.0,2.3,24.79,21.03
1275,2023-06-24 20:37:00+03:00,1174.0,2.0,24.97,20.96
1276,2023-06-24 20:47:00+03:00,1024.0,1.7,24.43,20.78
1277,2023-06-24 20:57:00+03:00,898.0,1.5,23.9,20.42
1278,2023-06-24 21:07:00+03:00,714.0,1.1,20.93,19.3
1279,2023-06-24 21:17:00+03:00,4908.0,1.0,18.39,18.35
1280,2023-06-24 21:27:00+03:00,528.0,0.8,16.89,17.44
1281,2023-06-24 21:37:00+03:00,422.0,0.6,15.85,17.03
1282,2023-06-24 21:47:00+03:00,336.0,0.5,15.53,17.14
1283,2023-06-24 21:57:00+03:00,258.0,0.4,15.02,16.75
1284,2023-06-24 22:07:00+03:00,190.0,0.3,14.89,16.69
1285,2023-06-24 22:17:00+03:00,128.0,0.2,14.25,16.19
1286,2023-06-24 22:27:00+03:00,82.0,0.1,13.36,15.42
1287,2023-06-24 22:37:00+03:00,50.0,0.1,12.81,14.91
1288,2023-06-24 22:47:00+03:00,28.0,0.1,12.4,14.58
1289,2023-06-24 22:57:00+03:00,16.0,0.1,12.06,13.99
1290,2023-06-24 23:07:00+03:00,8.0,0.1,12.24,13.96
1291,2023-06-24 23:17:00+03:00,4.0,0.1,11.46,13.19
1292,2023-06-24 23:27:00+03:00,2.0,0.1,11.36,13.03
1293,2023-06-24 23:37:00+03:00,2.0,0.1,10.82,12.72
1294,2023-06-24 23:47:00+03:00,0.0,0.1,10.84,12.5
1295,2023-06-24 23:57:00+03:00,0.0,0.1,10.42,12.28
1296,2023-06-25 00:07:00+03:00,0.0,0.1,10.91,12.6
1297,2023-06-25 00:17:00+03:00,0.0,0.1,10.57,12.47
1298,2023-06-25 00:27:00+03:00,0.0,0.1,10.3,12.33
1299,2023-06-25 00:37:00+03:00,0.0,0.1,10.26,11.99
1300,2023-06-25 00:47:00+03:00,0.0,0.1,10.66,12.46
1301,2023-06-25 00:57:00+03:00,0.0,0.1,10.62,12.45
1302,2023-06-25 01:07:00+03:00,0.0,0.1,10.39,12.3
1303,2023-06-25 01:17:00+03:00,0.0,0.1,10.56,12.14
1304,2023-06-25 01:27:00+03:00,0.0,0.1,10.38,12.06
1305,2023-06-25 01:37:00+03:00,0.0,0.1,9.97,11.57
1306,2023-06-25 01:47:00+03:00,0.0,0.1,9.93,11.59
1307,2023-06-25 01:57:00+03:00,0.0,0.1,9.87,11.61
1308,2023-06-25 02:07:00+03:00,0.0,0.1,9.97,11.66
1309,2023-06-25 02:17:00+03:00,0.0,0.1,10.48,11.98
1310,2023-06-25 02:27:00+03:00,2.0,0.1,10.23,11.85
1311,2023-06-25 02:37:00+03:00,2.0,0.1,10.07,11.72
1312,2023-06-25 02:47:00+03:00,8.0,0.1,10.01,11.71
1313,2023-06-25 02:57:00+03:00,14.0,0.1,10.34,11.79
1314,2023-06-25 03:07:00+03:00,24.0,0.1,10.37,11.76
1315,2023-06-25 03:17:00+03:00,42.0,0.1,10.5,11.97
1316,2023-06-25 03:27:00+03:00,50.0,0.1,11.32,12.16
1317,2023-06-25 03:37:00+03:00,80.0,0.1,12.53,12.49
1318,2023-06-25 03:47:00+03:00,144.0,0.2,12.72,12.68
1319,2023-06-25 03:57:00+03:00,204.0,0.3,12.41,12.57
1320,2023-06-25 04:07:00+03:00,1888.0,0.3,12.48,12.58
1321,2023-06-25 04:17:00+03:00,410.0,0.5,12.79,12.67
1322,2023-06-25 04:27:00+03:00,524.0,0.7,12.21,12.64
1323,2023-06-25 04:37:00+03:00,672.0,0.9,12.05,12.6
1324,2023-06-25 04:47:00+03:00,852.0,1.1,12.18,12.64
1325,2023-06-25 04:57:00+03:00,962.0,1.2,12.28,12.59
1326,2023-06-25 05:07:00+03:00,1100.0,1.4,12.44,12.8
1327,2023-06-25 05:17:00+03:00,1266.0,1.6,12.64,12.8
1328,2023-06-25 05:27:00+03:00,1364.0,1.8,12.91,12.97
1329,2023-06-25 05:37:00+03:00,1738.0,2.3,13.73,13.07
1330,2023-06-25 05:47:00+03:00,2118.0,2.8,14.91,13.57
1331,2023-06-25 05:57:00+03:00,3018.0,3.8,15.97,14.07
1332,2023-06-25 06:07:00+03:00,2556.0,3.4,16.91,14.59
1333,2023-06-25 06:17:00+03:00,3686.0,4.6,18.07,15.25
1334,2023-06-25 06:27:00+03:00,2614.0,3.6,17.87,15.35
1335,2023-06-25 06:37:00+03:00,4492.0,5.2,18.71,15.91
1336,2023-06-25 06:47:00+03:00,5414.0,6.3,22.78,16.98
